Name,ID,Club_Name,Event_x,Role_x,Fest_Name_x,Event_y,Fest_Name_y,Role_y
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_1_event_2,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_8,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_1,fest_1_event_4,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_7,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_14,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_1,fest_1_event_1,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_6,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_11,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_1,fest_1_event_8,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_12,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_1,fest_1_event_13,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_1,fest_1_event_9,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_4,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_1,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_1,fest_1_event_10,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_15,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_1,fest_1_event_12,NA,NA
Gerald Arreola,17XJ1A0252,club_3,club_3_event_1,Participant,fest_2,fest_2_event_13,NA,NA
Estefany Harmon,17XJ1A0253,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Estefany Harmon,17XJ1A0253,NA,NA,NA,fest_1,fest_1_event_11,NA,NA
Estefany Harmon,17XJ1A0253,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Estefany Harmon,17XJ1A0253,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_2,fest_2_event_6,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_1,fest_1_event_7,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_2,fest_2_event_3,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_2,fest_2_event_14,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_1,fest_1_event_13,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Eleni Aranda,17XJ1A0254,NA,NA,NA,fest_2,fest_2_event_8,NA,NA
Alison Mcvey,17XJ1A0255,club_3,club_3_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Alison Mcvey,17XJ1A0255,club_2,club_2_event_1,Participant,fest_1,fest_1_event_1,NA,NA
Alison Mcvey,17XJ1A0255,club_2,club_2_event_3,Participant,fest_1,fest_1_event_1,NA,NA
Alison Mcvey,17XJ1A0255,club_1,club_1_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_9,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_1_event_2,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_7,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_11,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_1,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_12,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_2,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_11,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_5,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_5,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_4,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_3,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_10,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_8,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_6,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_3,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_10,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_1,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_1,fest_1_event_7,fest_1,organiser_9
Leona Cabral,17XJ1A0256,club_2,club_2_event_2,Participant,fest_2,fest_2_event_6,fest_1,organiser_9
Santiago Nadeau,17XJ1A0257,club_2,club_2_event_3,Participant,NA,NA,NA,NA
Santiago Nadeau,17XJ1A0257,club_3,club_3_event_2,Participant,NA,NA,NA,NA
Santiago Nadeau,17XJ1A0257,club_1,club_1_event_1,Participant,NA,NA,NA,NA
Santiago Nadeau,17XJ1A0257,club_3,club_3_event_1,Participant,NA,NA,NA,NA
Santiago Nadeau,17XJ1A0257,club_1,club_1_event_2,Participant,NA,NA,NA,NA
Santiago Nadeau,17XJ1A0257,club_2,club_2_event_1,Participant,NA,NA,NA,NA
Santiago Nadeau,17XJ1A0257,club_1,club_1_event_3,Participant,NA,NA,NA,NA
Santiago Nadeau,17XJ1A0257,club_2,club_2_event_2,Participant,NA,NA,NA,NA
Misty Lavoie,17XJ1A0258,club_1,club_1_event_2,Participant,NA,NA,NA,NA
Misty Lavoie,17XJ1A0258,club_2,club_2_event_1,Participant,NA,NA,NA,NA
Justyn Goetz,17XJ1A0259,club_1,club_1_event_1,Participant,fest_2,fest_2_event_8,NA,NA
Justyn Goetz,17XJ1A0259,club_3,club_3_event_3,Participant,fest_2,fest_2_event_8,NA,NA
Justyn Goetz,17XJ1A0259,club_1,club_1_event_3,organiser_5,fest_2,fest_2_event_8,NA,NA
Justyn Goetz,17XJ1A0259,club_1,club_1_event_1,organiser_5,fest_2,fest_2_event_8,NA,NA
Justyn Goetz,17XJ1A0259,club_1,club_1_event_2,organiser_5,fest_2,fest_2_event_8,NA,NA
Justyn Goetz,17XJ1A0259,club_2,club_2_event_3,organiser_4,fest_2,fest_2_event_8,NA,NA
Justyn Goetz,17XJ1A0259,club_1,club_1_event_2,Participant,fest_2,fest_2_event_8,NA,NA
Justyn Goetz,17XJ1A0259,club_2,club_2_event_1,organiser_4,fest_2,fest_2_event_8,NA,NA
Justyn Goetz,17XJ1A0259,club_2,club_2_event_2,organiser_4,fest_2,fest_2_event_8,NA,NA
Augustus Sullivan,17XJ1A0260,NA,NA,NA,NA,NA,NA,NA
Kallie Everett,17XJ1A0261,club_1,club_1_event_1,Participant,fest_2,fest_2_event_4,NA,NA
Kallie Everett,17XJ1A0261,club_1,club_1_event_1,Participant,fest_2,fest_2_event_3,NA,NA
Kallie Everett,17XJ1A0261,club_1,club_1_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Kallie Everett,17XJ1A0261,club_1,club_1_event_1,Participant,fest_1,fest_1_event_1,NA,NA
Kallie Everett,17XJ1A0261,club_1,club_1_event_1,Participant,fest_1,fest_1_event_4,NA,NA
Kallie Everett,17XJ1A0261,club_1,club_1_event_1,Participant,fest_2,fest_2_event_5,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_6,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_9,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_12,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_1_event_2,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_13,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_12,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_11,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_9,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_6,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_8,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_15,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_1,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_7,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_11,NA,NA
Katerina Hershberger,17XJ1A0262,club_2,club_2_event_2,Participant,fest_2,fest_2_event_13,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_2,fest_2_event_6,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_2,fest_2_event_9,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_2,fest_2_event_10,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_2,fest_2_event_14,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Shawn Kay,17XJ1A0263,NA,NA,NA,fest_2,fest_2_event_12,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_4,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_1_event_2,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_1,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_9,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_8,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Marcel Wenger,17XJ1A0264,NA,NA,NA,fest_2,fest_2_event_3,NA,NA
Fernando Segovia,17XJ1A0265,club_3,club_3_event_3,Participant,NA,NA,NA,NA
Fernando Segovia,17XJ1A0265,club_1,club_1_event_3,Participant,NA,NA,NA,NA
Fernando Segovia,17XJ1A0265,club_3,club_3_event_1,Participant,NA,NA,NA,NA
Fernando Segovia,17XJ1A0265,club_2,club_2_event_2,Participant,NA,NA,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_2,fest_2_event_4,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_2,fest_2_event_14,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_2,fest_2_event_6,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_2,fest_2_event_10,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_1,fest_1_event_11,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Ansley Wilkes,17XJ1A0266,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_1,fest_1_event_11,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_8,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_1,fest_1_event_8,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_1,fest_1_event_13,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_13,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_1,fest_1_event_10,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_7,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_10,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_12,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_9,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_1,fest_1_event_12,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_1,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_1,fest_1_event_5,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_1_event_2,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_4,NA,NA
Carlo Cormier,17XJ1A0267,club_1,club_1_event_2,Participant,fest_2,fest_2_event_11,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_2_event_1,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_1,fest_1_event_13,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_2_event_4,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_2_event_9,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_1_event_2,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_2_event_3,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Glen Draper,17XJ1A0268,NA,NA,NA,fest_2,fest_2_event_8,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_6,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_12,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_10,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_1_event_2,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_1,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_7,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_14,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_11,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_13,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_9,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Maximus Fish,17XJ1A0269,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_1,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_12,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_3,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_1,fest_1_event_11,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_9,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_1,fest_1_event_13,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Gwendolyn Bain,17XJ1A0270,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Kierstin Romano,17XJ1A0271,club_3,club_3_event_1,Participant,NA,NA,NA,NA
Kierstin Romano,17XJ1A0271,club_1,club_1_event_1,Participant,NA,NA,NA,NA
Kierstin Romano,17XJ1A0271,club_3,club_3_event_2,Participant,NA,NA,NA,NA
Kierstin Romano,17XJ1A0271,club_1,club_1_event_3,Participant,NA,NA,NA,NA
Kierstin Romano,17XJ1A0271,club_2,club_2_event_2,Participant,NA,NA,NA,NA
Kierstin Romano,17XJ1A0271,club_2,club_2_event_3,Participant,NA,NA,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_11,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_2_event_6,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_2_event_10,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_7,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_1_event_2,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_2_event_9,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_2_event_14,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_2,fest_2_event_1,NA,NA
Gary Matson,17XJ1A0272,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_3,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_1,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_1_event_2,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_1,fest_1_event_11,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_10,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_4,NA,NA
Keshawn Stein,17XJ1A0273,NA,NA,NA,fest_2,fest_2_event_9,NA,NA
Josef Finney,17XJ1A0274,club_2,club_2_event_1,Participant,fest_2,fest_2_event_1,NA,NA
Josef Finney,17XJ1A0274,club_2,club_2_event_1,Participant,fest_2,fest_2_event_12,NA,NA
Josef Finney,17XJ1A0274,club_2,club_2_event_1,Participant,fest_2,fest_1_event_2,NA,NA
Josef Finney,17XJ1A0274,club_2,club_2_event_1,Participant,fest_2,fest_2_event_4,NA,NA
Josef Finney,17XJ1A0274,club_2,club_2_event_1,Participant,fest_1,fest_1_event_5,NA,NA
Josef Finney,17XJ1A0274,club_2,club_2_event_1,Participant,fest_1,fest_1_event_4,NA,NA
Alannah Chisholm,17XJ1A0275,club_1,club_1_event_2,Participant,NA,NA,NA,NA
Alannah Chisholm,17XJ1A0275,club_3,club_3_event_1,Participant,NA,NA,NA,NA
Alannah Chisholm,17XJ1A0275,club_1,club_1_event_3,Participant,NA,NA,NA,NA
Alannah Chisholm,17XJ1A0275,club_1,club_1_event_1,Participant,NA,NA,NA,NA
Alannah Chisholm,17XJ1A0275,club_2,club_2_event_1,Participant,NA,NA,NA,NA
Alannah Chisholm,17XJ1A0275,club_3,club_3_event_2,Participant,NA,NA,NA,NA
Maximus Kelly,17XJ1A0276,NA,NA,NA,fest_2,fest_2_event_3,NA,NA
Maximus Kelly,17XJ1A0276,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Maximus Kelly,17XJ1A0276,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Maximus Kelly,17XJ1A0276,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
